Song-Name,Singer/Artists,Genre,Album/Movie,User-Rating,similarity_factor
Tu Dharti Pe Chaahe Jahan Bhi,"Alka Yagnik, Kumar Sanu",BollywoodRomantic,Jeet,,0.0
Kasam Khake Kaho,"Alka Yagnik, Kumar Sanu",BollywoodRomantic,Dil Hai Tumhaara,,0.0
Go Pagal,"Nindy Kaur, Raftaar",BollywoodDance,Jolly LLB 2,,0.0
Dil Mein Chhupa Loonga,"Armaan Malik, Meet Bros, Tulsi Kumar",BollywoodRomanticSensual,Wajah Tum Ho,,0.0
Mujhe Tu Jo Mila,Aaman Trikha,BollywoodRomantic,Khel To Abb Shuru Hoga,,0.0
Dekha Ek Khwab,"Kishore Kumar, Lata Mangeshkar",BollywoodRomantic,Silsila,,0.0
Raah Mein Un Se,"Alka Yagnik, Kumar Sanu",BollywoodDanceRomantic,Vijaypath,,0.0
Mujhe Ek Pal Chain,"Alka Yagnik, Hariharan, Jaswinder Narula",BollywoodDance,Judaai,,0.0
Kitna Pagal Dil Hai,Kumar Sanu,BollywoodRomantic,Andaaz,,0.0
Dil Tu Hi Bataa,"Alisha Chinai, Zubeen Garg",BollywoodRomantic,Krrish 3,,0.0
Bol Radha Bol,Mukesh,BollywoodRomantic,Sangam,,0.0
Halo Re,Aaman Trikha,BollywoodDance,Prem Ratan Dhan Payo,,0.0
O Chhalia Re Chhalia,"Asha Bhosle, Mohammed Rafi",BollywoodDance,Gunga Jumna,,0.0
Bezubaan,K.K.,BollywoodRomantic,Laali Ki Shaadi Mein Laaddoo Deewana,,0.0
Mere Dil Jigar Se Guzree Hai,"Alka Yagnik, Kumar Sanu",BollywoodDance,Soldier,,0.0
Pyaar De,Ankit Tiwari,BollywoodRomantic,Beiimaan Love,,0.0
Party To Banti Hai (Remix),"Meet Bros, Mika Singh",BollywoodDance,Bhoothnath Returns,,0.0
Rasiya,Shruti Pathak,BollywoodSensual,Kurbaan,,0.0
Lungi Dance,Yo Yo Honey Singh,BollywoodDance,Chennai Express,,0.0
Baadalon Mein Chup Raha Chand,"Alka Yagnik, Kumar Sanu",BollywoodRomantic,Phir Teri Kahani Yaad Aayee,,0.0
Taaron Ka Chamakta,"Bali Brahambhatt, Udit Narayan",BollywoodDance,Hum Tumhare Hain Sanam,,0.0
Tera Rang Balle Balle,"Jaspinder Narula, Sonu Nigam",BollywoodDance,Soldier,,0.0
Kitni Mohabbat Kis Ko,"Alka Yagnik, Kumar Sanu, Udit Narayan",BollywoodRomantic,Deewane,,0.0
Yaad Aa Raha Ha,Bappi Lahiri,BollywoodDance,Disco Dancer,,0.0
Milan Abhi Aadha Adhura,"Shreya Ghoshal, Udit Narayan",BollywoodRomantic,Vivah,,0.0
Saat Ajube Iss Duniya Mein,"Mohammed Rafi, Mukesh",Bollywood,Dharam Veer,,0.0
Do Peg Maar,Neha Kakkar,BollywoodDance,One Night Stand,,0.0
Suno Ganpati Bappa Morya,Amit Mishra,BollywoodDance,Judwaa 2,,0.0
Honeymoon Ki Raat,Sunidhi Chauhan,BollywoodDance,The Dirty Picture,,0.0
Gawah Hai Chand Tare,"Alka Yagnik, Kumar Sanu",BollywoodRomantic,Damini,,0.0
Trippy Trippy,"Badshah, Benny Dayal, Brijesh Shandilya, Neha Kakkar",BollywoodDance,Bhoomi,,0.0
Bhagwan Ek Qasoor Ki,Mohammed Rafi,BollywoodSad,Gehra Daag,,0.0
Tujhko Na Dekhun,"Sunidhi Chauhan, Udit Narayan",Bollywood,Jaanwar,,0.0
Khaike Paan Banaras Wala,Kishore Kumar,BollywoodDance,Don,,0.0
Ijazat,"Arijit Singh, Meet Bros",BollywoodRomanticSensual,One Night Stand,,0.0
Phir Kya Hai Gham,Shilpa Rao,Bollywood,Hichki,,0.0
Ye Toh Sach Hai Ke Bhagwan,Hariharan,BollywoodDance,Hum Saath-Saath Hain,,0.0
Abhi Toh Party Shuru Hui Hai,"Aastha Gill, Badshah",BollywoodDance,Khoobsurat,,0.0
Jise Dekh Mera Dil Dhadke,Kumar Sanu,BollywoodRomantic,Phool Aur Kaante,,0.0
Kore Kore Sapne,"Anuradha Paudwal, Kumar Sanu",BollywoodDance,Sooryavansham,,0.0
Tu Kamaal Di Kudi,"Mamta Sharma, Vineet Singh",BollywoodDance,Son of Sardaar,,0.0
Aayega Maza Ab Barsaat Ka,"Alka Yagnik, Babul Supriyo",BollywoodRomantic,Andaaz,,0.0
Pag Ghungaru Bandh,Kishore Kumar,BollywoodDance,Namak Halaal,,0.0
Dagabaaz Tori Batiyan,Lata Mangeshkar,BollywoodRomantic,Gunga Jumna,,0.0
O Aasman Wale,Sonu Nigam,BollywoodSad,Aaja Meri Jaan,,0.0
Dil Jaane Jigar Tujhpe Nisar Kiya Hai,"Alka Yagnik, Kumar Sanu",BollywoodRomantic,Saajan Chale Sasural,,0.0
Mera Yaar Bana Hai Dulha,Mohammed Rafi,BollywoodDance,Chaudhvin Ka Chand,,0.0
Khaana Khaake,"Amit, Amitabh Bhattacharya, Antara, Aroh, Ashwin, Geet Sagar, June, Pritam, Sunny, Tushar",BollywoodDance,Jagga Jasoos,,0.0
Jab Se Hum Tere,"Alka Yagnik, Kumar Sanu",BollywoodDance,Krantiveer,,0.0
Ding Dang,"Amit Mishra, Antara Mitra",BollywoodDance,Munna Michael,,0.0
Kala Chashma,"Amar Arshi, Badshah, Neha Kakkar",BollywoodDance,Baar Baar Dekho,,0.0
Chanchal Mann Ati Random,Divya Kumar,BollywoodDance,Shuddh Desi Romance,,0.0
Humen Kash Tumse Mohabbat,Lata Mangeshkar,BollywoodSad,Mughal-E-Azam,,0.0
Galti Se Mistake,"Amit Mishra, Arijit Singh",BollywoodDance,Jagga Jasoos,,0.0
Right Now (Remix),"Sunidhi Chauhan, Suzzane De Mello, Wajid",BollywoodDance,Housefull 2,,0.0
Tere Pyar Mein Dildar,Lata Mangeshkar,BollywoodDance,Mere Mehboob,,0.0
Yeh Hai Bambai Nagaria,Kishore Kumar,BollywoodDance,Don,,0.0
Sharma Ke Ye Kyon Sab Pardanashi,"Asha Bhosle, Shamshad Begum.",BollywoodDance,Chaudhvin Ka Chand,,0.0
Party All Night (Remix),Yo Yo Honey Singh,BollywoodDance,Boss,,0.0
Dhinka Chika (Remix),"Amrita Kak, Mika Singh",BollywoodDance,Ready,,0.0
Goodnight,"Jaspreet Singh, Monali Thakur, Poroma, Sachin Gupta",BollywoodDance,DIl Kabaddi,,0.0
Ladki Hai Ya Shola,"Kishore Kumar, Lata Mangeshkar",BollywoodDance,Silsila,,0.0
Odhli Chunariya Tere Naam Ki,"Alka Yagnik, Kumar Sanu",BollywoodDance,Pyaar Kiya To Darna Kya,,0.0
O Mere Raja,"Asha Bhosle, Kishore Kumar",BollywoodDance,Johny Mera Naam,,0.0
Horn OK Please,"Anushka Manchanda, Sukhwinder Singh, Yo Yo Honey Singh",BollywoodDance,Dedh Ishqiya,,0.0
Haanikaarak,Sarwar Khan,Bollywood,Dangal,,0.0
Apni To Jaise Taise,Kishore Kumar,BollywoodDance,Laawaris,,0.0
Tere Mohalle,"Aishwarya Nigam, Mamta Sharma",BollywoodDance,Besharam,,0.0
Aiyo Ji,"Salim Merchant, Shraddha Pandit",BollywoodDance,Satyagraha,,0.0
Chahat Se Hai Begani,"Alka Yagnik, Kumar Sanu",BollywoodRomantic,Saajan Chale Sasural,,0.0
Jogiya,"Anuradha Paudwal, Sukhwinder Singh",BollywoodSad,Deewane,,0.0
Aaya Aaya Toofan,Kishore Kumar,BollywoodDance,Toofan,,0.0
Tu Na Ja Mere Badshah,"Alka Yagnik, Mohammad Aziz",BollywoodSad,Khuda Gawah,,0.0
Tumhari Nazar Kyon Khafa Ho Gayi,"Lata Mangeshkar, Mohammed Rafi",Bollywood,Do Kaliyan,,0.0
Yaara O Yaara,"Lata Mangeshkar, Suresh Wadkar",BollywoodSad,Ram Teri Ganga Maili,,0.0
Chot Lage Tujhko  Sad,"Alka Yagnik, Udit Narayan",BollywoodSad,Raja,,0.0
Duniya Bananewale,Mukesh,BollywoodSad,Teesri Kasam,,0.0
Raj Karega Khalsa,"Daler Mehndi, Navraj Hans",BollywoodMotivational,A Flying Jatt,,0.0
Holi Aayi Re,"Kishore Kumar, Lata Mangeshkar, Mahendra Kapoor",BollywoodDance,Mashaal,,0.0
Imli Ka Boota,"Mohammad Aziz, Sudesh Bhonsle",Bollywood,Saudagar,,0.0
Kisi Din Banoongi Main,"Alka Yagnik, Udit Narayan",BollywoodDance,Raja,,0.0
Jai Jai Shiv Shankar,"Kishore Kumar, Lata Mangeshkar",BollywoodDance,Aap Ki Kasam,,0.0
Poster Lagwa Do,"Mika Singh, Sunanda Sharma",BollywoodDance,Luka Chuppi,,0.0
Ae Dil Pyar Ki Manzil,Mukesh,BollywoodDance,Aas Ka Panchhi,,0.0
Badri Ki Dulhania,"Dev Negi, Ikka, Monali Thakur, Neha Kakkar",BollywoodDance,Badrinath Ki Dulhania,,0.0
Andaz Mera Mastana,Lata Mangeshkar,BollywoodDance,Dil Apna Aur Preet Parai,,0.0
Palki Mein Hoke Sawar Chali Re,Alka Yagnik,BollywoodDance,Khal Nayak,,0.0
Kahin Pyaar Na Ho Jaye,"Alka Yagnik, Kumar Sanu",BollywoodRomantic,Kahin Pyaar Na Ho Jaye,,0.0
Aao Kabhi Haveli Pe,"Badshah, Jigar, Nikhita Gandhi, Sachin Sanghvi",BollywoodDance,Stree,,0.0
O Saathi Re Tere Bina,"Anjaan, Kishore Kumar",BollywoodSad,Muqaddar Ka Sikandar,,0.0
Dekhen Bhi To Kya Dekhen,"Lata Mangeshkar, Udit Narayan",BollywoodDance,Farz,,0.0
Allah Kare Dil Na Lage,"Alka Yagnik, Sonu Nigam",BollywoodRomantic,Andaaz,,0.0
Paani Wala Dance,"Arko, Ikka, Shraddha Pandit",BollywoodDance,Kuch Kuch Locha Hai,,0.0
Kab Ke Bichhde Hue,"Asha Bhosle, Kishore Kumar",BollywoodRomantic,Laawaris,,0.0
Hum To Tere Aashiq Hain,"Lata Mangeshkar, Mukesh",BollywoodRomantic,Farz,,0.0
Khushiyon Ka Din Aaya Hai,Anuradha Paudwal,BollywoodDance,Beta,,0.0
Mere Hathon Mein Nau Nau,Lata Mangeshkar,BollywoodDance,Chandni,,0.0
Chittiyaan Kalaiyaan,"Anjjan, Kanika Kapoor, Meet Bros",BollywoodDance,Roy,,0.0
Tora Man Bada Papi,Asha Bhosle,BollywoodDance,Ganga Jumna,,0.0
Dil Kho Gaya,"Anuradha Paudwal, Udit Narayan",BollywoodRomantic,Dil,,0.0
Main Naa Bhoolunga I,"Lata Mangeshkar, Mukesh",BollywoodRomantic,Roti Kapada Aur Makaan,,0.0
Boi Boi,"Arun Bakshi, Vinod Rathod",BollywoodDance,Laadla,,0.0
Ye Ladki Nahin Banaras Ka Paan,"Bela Sulakhe, Sonu Nigam",BollywoodDance,Khullam Khulla Pyaar Karen,,0.0
Aaja Aaja Yaad Sataye,"Kavita Krishnamurthy, Udit Narayan",BollywoodRomantic,Raja Babu,,0.0
Main Teri Huyi Re Balma,Asha Bhosle,BollywoodDance,Gehra Daag,,0.0
Tujhko Mera Pyar Pukare,"Asha Bhosle, Mahendra Kapoor",BollywoodRomantic,Gumrah,,0.0
Bambai Se Aaya Mera Dost,Bappi Lahiri,BollywoodDance,Aap Ki Khatir,,0.0
Bye Bye Miss Good Night,"Alka Yagnik, Kumar Sanu",BollywoodRomantic,Saajan Chale Sasural,,0.0
Aankhon Ki Gustakhiyan Maaf Ho,"Karsan Sangathia, Kavita Krishnamurthy",BollywoodRomantic,Hum Dil De Chuke Sanam,,0.0
Taki Oh Taki,"Asha Bhosle, Kishore Kumar",BollywoodDance,Himmatwala,,0.0
Awaaz Deke,"Lata Mangeshkar, Mohammed Rafi",BollywoodRomantic,Professor,,0.0
Mere Watan Mein Maine,"Alka Yagnik, Suresh Wadkar",BollywoodDance,Khuda Gawah,,0.0
Haseeno Ko Aate Hain,"Alka Yagnik, Udit Narayan",BollywoodDance,Lahoo Ke Do Rang,,0.0
Do Hanson Ka Joda,Lata Mangeshkar,BollywoodSad,Gunga Jumna,,0.0
Khush Rahe Tu Sada,Mohammed Rafi,BollywoodSad,Khilona,,0.0
Pal Bhar Ke Liye,"Kishore Kumar, Usha Khanna",BollywoodRomantic,Johny Mera Naam,,0.0
Kaise Kahoon Main Baat Jiya Ki,Asha Bhosle,BollywoodRomantic,Gehra Daag,,0.0
Dhinka Chika,"Amrita Kak, Mika Singh",BollywoodDance,Ready,,0.0
O Mere Sanam,"Lata Mangeshkar, Mukesh",BollywoodSad,Sangam,,0.0
Humne Ghar Choda Hai,"Sadhana Sargam, Udit Narayan",BollywoodRomantic,Dil,,0.0
Kambal Ke Neeche,"Aaman Trikha, Aishwarya Majmudar, Neeti Mohan, Sanchita Bhattachayra",BollywoodDance,Kaanchi,,0.0
Zindagi To Bewafa Hai,Mohammed Rafi,BollywoodSad,Muqaddar Ka Sikandar,,0.0
Do Anjaane Ajnabi,"Shreya Ghoshal, Udit Narayan",BollywoodRomantic,Vivah,,0.0
Jis Desh Mein Ganga Rehta Hai,Abhijeet,BollywoodDance,Jis Desh Mein Rehta Hai,,0.0
Wah Wah Ram Ji,"Lata Mangeshkar, S.P. Balasubrahmanyam",BollywoodDance,Hum Aapke Hain Koun,,0.0
Janeman Ek Nazar Dekh Le,"Asha Bhosle, Lata Mangeshkar",BollywoodDance,Mere Mehboob,,0.0
Teetar Ke Do Aage Teetar,"Asha Bhosle, Mukesh, Simi Garewal",BollywoodDance,Mera Naam Joker,,0.0
Chittiyaan Kalaiyaan (Remix),"Kanika Kapoor, Meet Bros",BollywoodDance,Roy,,0.0
Hua Hain Aaj Pehli Baar,"Armaan Malik, Palak Muchhal",BollywoodRomantic,Sanam Re,,0.0
Saaton Janam Main Tere,"Alka Yagnik, Kumar Sanu",BollywoodRomantic,Dilwale,,0.0
Jab Tum (Female),Shreya Ghoshal,BollywoodRomantic,Shaadi Abhi Baaki Hai,,0.0
Matari Kotmari Tumba,Atul Kale,BollywoodDance,Jis Desh Mein Ganga Rehta Hai,,0.0
Tumne Agar Pyar Se  Female,Alka Yagnik,BollywoodDance,Raja,,0.0
Kahe Paise Pe,Kishore Kumar,BollywoodDance,Laawaris,,0.0
Woh Ladki Bahut Yaad Aati,"Alka Yagnik, Kumar Sanu",Bollywood,Qayamat,,0.0
Khuli Falak Mein,Mohammed Rafi,BollywoodRomantic,Professor,,0.0
Keh Do Ke Tum,"Amit Kumar, Anuradha Paudwal",BollywoodRomantic,Tezaab,,0.0
Jugnu Ki Payal,"Shaswati, Zubeen Garg",BollywoodDance,Aan - Men At Work,,0.0
Rani Tu Mein Raja (,"Bhavya Pandit, Mika Singh, Yo Yo Honey Singh",BollywoodDance,Son of Sardaar,,0.0
Tip Tip Barsa Pani,"Alka Yagnik, Udit Narayan",BollywoodDance,Mohra,,0.0
Mera Dil Ab Tera Ho Sajna,Lata Mangeshkar,BollywoodDance,Dil Apna Aur Preet Parai,,0.0
Teri Choodiyan Da Crazy Crazy Sound,Wajid Khan,BollywoodDance,Ishkq In Paris,,0.0
Phir Mohabbat,"Arijit Singh, Mohammed Irfan, Saim Bhat",BollywoodRomanticSad,Murder 2,,0.0
Saathiya Nahi Jaana,"Lata Mangeshkar, Mohammed Rafi",BollywoodRomanticSad,Aya Sawan Jhoom Ke,,0.0
Gunday Mashup,Multiple,BollywoodDance,Gunday,,0.0
Shikwa Nahin Kisi Se,Kumar Sanu,BollywoodSad,Naseeb,,0.0
Dheere Dheere Bol Koi Sun Na Le,"Lata Mangeshkar, Mukesh",BollywoodRomantic,Gora Aur Kala,,0.0
O Jiji,"Pamela Jain, Shreya Ghoshal",BollywoodDance,Vivah,,0.0
Jaadoo Jaadoo,"Adnan Sami, Alka Yagnik",BollywoodDance,Koi Mil Gaya,,0.0
Aaj Kal Yaad Kuch Aur Rehta Nahin,Mohammad Aziz,BollywoodRomantic,Nagina,,0.0
Akkha India Janta Hai,Kumar Sanu,BollywoodRomantic,Jaan Tere Naam,,0.0
Dekha Hai Pehli Baar,"Alka Yagnik, S.P. Balasubrahmanyam",BollywoodDance,Saajan,,0.0
Bachalo Bachalo,"Alka Yagnik, Sonu Nigam",BollywoodDance,Khullam Khulla Pyaar Karen,,0.0
Kateli Kateli Nasheli Nasheli,Suman Kalyanpur,BollywoodDance,Zindagi Aur Khwab,,0.0
Aaj Na Chhodenge,"Kishore Kumar, Lata Mangeshkar",BollywoodDance,Kati Patang,,0.0
Ankhiyon Se Goli Mare,"Jaspinder Narula, Sonu Nigam",BollywoodDance,Dulhe Raja,,0.0
Pyar Kabhi Kam Nahi Karna,"Asha Bhosle, Bappi Lahiri",BollywoodRomantic,Prem Pratigyaa,,0.0
Kitna Pyara Ye Chehra,"Anuradha Paudwal, Inderjeet",BollywoodDance,Beta,,0.0
Aaj Hai Sagai,"Abhijeet, Alka Yagnik",BollywoodDance,Pyar Toh Hona Hi Tha,,0.0
Hori Khele Raghuveera,"Alka Yagnik, Amitabh Bachchan, Sukhwinder Singh, Udit Narayan",BollywoodDance,Baghban,,0.0
Ban Dance Mein Kutta,"Divya Kumar, Shivi, Uvie",BollywoodDance,3 Dev,,0.0
Dhiktana  2,"Lata Mangeshkar, S.P. Balasubrahmanyam, Udit Narayan",BollywoodDance,Hum Aapke Hain Koun,,0.0
Jab Tum Chaho,"Darshan Raval, Mohammed Irfan, Palak Muchhal",BollywoodDance,Prem Ratan Dhan Payo,,0.0
Aaj Hai Sagaai,"Abhijeet, Alka Yagnik",BollywoodDance,Pyaar To Hona Hi Tha,,0.0
Angelina,Sonu Nigam,BollywoodRomantic,Baa Baaa Black Sheep,,0.0
Kitna Haseen Chehra,Kumar Sanu,BollywoodRomantic,Dilwale,,0.0
Hum Tumhe Chahte Hai Aise,"Anand Kumar C, Kanchan, Manhar Udhas",BollywoodRomantic,Qurbani,,0.0
Bhooli Bisri Ek Kahani,Anuradha Paudwal,BollywoodSad,Nagina,,0.0
Jeth Ki Dophar Mein,"Kumar Sanu, Poornima",BollywoodRomantic,Coolie No. 1,,0.0
Rang Barse,Amitabh Bachchan,BollywoodDance,Silsila,,0.0
A Flying Jatt,"Mansheel Gujral, Raftaar, Tanishkaa",BollywoodDance,A Flying Jatt,,0.0
Jiska Mujhe Tha Intezar,"Kishore Kumar, Lata Mangeshkar",BollywoodRomantic,Don,,0.0
Mera Karma Tu,"Manhar Udhas, Mohammed Aziz, Suresh Wadkar",BollywoodPatriotic,Karma,,0.0
Chote Chote Bhaiyon Ke Bade Bhaiya,"Kavita Krishnamurthy, Kumar Sanu, Udit Narayan",BollywoodDance,Hum Saath-Saath Hain,,0.0
Tere Ghar Ke Samne,"Lata Mangeshkar, Mohammed Rafi",BollywoodDance,Tere Ghar Ke Samne,,0.0
Cham Cham,Monali Thakur,BollywoodDance,Baaghi,,0.0
O Lal Dupatte Wali,"Alka Yagnik, Kavita Krishnamurthy, Kumar Sanu, Sudesh Bhonsle",BollywoodRomantic,Aankhen,,0.0
Chitthi Aai Hai,Pankaj Udhas,BollywoodSad,Naam,,0.0
All Izz Well,"Shaan, Sonu Nigam, Swanand Kirkire",BollywoodDance,3 Idiots,,0.0
Saawan Ke Jhoolon Ne,Mohammad Aziz,BollywoodDance,Nigahen,,0.0
Tu Mujhe Kabool,"Kavita Krishnamurthy, Mohammad Aziz",BollywoodDance,Khuda Gawah,,0.0
Aa Gaya Aa Gaya,Udit Narayan,BollywoodDance,Hum Tumhare Hain Sanam,,0.0
Koyal Si Teri Boli,"Anuradha Paudwal, Udit Narayan",BollywoodDance,Beta,,0.0
Bass Gira De Raja,Shashwat Sachdev,Bollywood,Veere Di Wedding,,0.0
Bana Ke Kyon Bigada Re,Lata Mangeshkar,BollywoodSad,Zanjeer,,0.0
Ang Lag Ja Balma,Asha Bhosle,BollywoodRomantic,Mera Naam Joker,,0.0
Jiske Liye Sabko Chhoda,"Mohammed Rafi, Sulakshana Pandit",Bollywood,Saajan Ki Saheli,,0.0
Allah Duhai Hai,"Amit Mishra, Jonita Gandhi, Sreerama Chandra",BollywoodDance,Race 3,,0.0
Bheege Hont Tere,Kunal Ganjawala,BollywoodRomanticSensual,Murder,,0.0
Tere Dware Pe Aai Baraat,"Ravindra Jain, Sudesh Bhosle",BollywoodDance,Vivah,,0.0
Der Se Aana Jaldi Jaana,"Alka Yagnik, Manhar Udhas",BollywoodDance,Khal Nayak,,0.0
Tere Chehre Mein Woh Jaadu Hai,Kishore Kumar,BollywoodRomantic,Dharmatma,,0.0
Din Sara Guzara Tore Angana,"Lata Mangeshkar, Mohammed Rafi",BollywoodRomantic,Junglee,,0.0
Sanam Sanam,"Shraddha Pandit, Sukhwinder Singh",BollywoodDance,Mere Dost Picture Abhi Baki Hai,,0.0
Teri Yaad Aati Hai,"Lata Mangeshkar, Suresh Wadkar",BollywoodSad,Saudagar,,0.0
Meri Qismat Men Tu Nahin Shayad,"Lata Mangeshkar, Suresh Wadkar",BollywoodSad,Prem Rog,,0.0
Dekho Zara Kaise Balkhake Chali,Gurdas Maan,BollywoodDance,Sirf Tum,,0.0
Din Dhal Gaya Hai,"Alka Yagnik, Udit Narayan",BollywoodDance,Dil Tera Deewana,,0.0
Yeh Ishq Hai Gunah,"Sukhwinder Singh, Sunidhi Chauhan",BollywoodRomantic,Madhoshi,,0.0
Paaji Tussi Such A Pussy Cat (Remix),"Amitabh Bhattacharya, Divya Kumar, Jigar Saraiya",BollywoodDance,Happy Ending,,0.0
Chupke Chupke Ghoor Na Mujhko,"Anu Malik, Udit Narayan, Vinod Rathod",Bollywood,The Gambler,,0.0
Ho Sarkay Leo Khattiya Jada Lage,"Kumar Sanu, Poornima",BollywoodRomantic,Raja Babu,,0.0
Prem Leela,"Aaman Trikha, Vineet Singh",BollywoodDance,Prem Ratan Dhan Payo,,0.0
Ang Se Ang Lagana,"Alka Yagnik, Devki Pandit, Sudesh Bhosle, Vinod Rathod",BollywoodDance,Darr,,0.0
Jaa Sajna Tujhko Bhula,"Alka Yagnik, Udit Narayan",BollywoodSad,Raja,,0.0
Jawani Ki Rail Kahin Choot Na Jaye,"Anuradha, Shabbir Kumar",BollywoodDance,Coolie,,0.0
Papa Mere Papa,"Baby Aparna, Shreya Ghoshal, Sonu Nigam",Bollywood,Main Aisa Hi Hoon,,0.0
Peepal Ke Patwa,"Jaspinder Narula, Sonu Nigam",BollywoodDance,Sooryavansham,,0.0
Challa Chaap Chunariya,Rekha Bhardwaj,Bollywood,Daas Dev,,0.0
Aata Majhi Satakli,"Mamta Sharma, Nitu Choudhry, Yo Yo Honey Singh",BollywoodDance,Singham Returns,,0.0
Aaj Unse Milna Hai,Shaan,BollywoodDanceRomantic,Prem Ratan Dhan Payo,,0.0
A B C D E F G H,"Hariharan, Shankar Mahadevan, Udit Narayan",BollywoodDance,Hum Saath-Saath Hain,,0.0
Tauba Yeh Matwali Chaal,Mukesh,BollywoodDance,Pathar Ke Sanam,,0.0
Hamari Shaadi Mein,"Babul Supriyo, Shreya Ghoshal",BollywoodDance,Vivah,,0.0
Baby Ko Bass Pasand Hai,"Badshah, Ishita, Shalmali Kholgade, Vishal Dadlani",BollywoodDance,Sultan,,0.0
Der Na Ho Jaye Kahin,"Lata Mangeshkar, Mohammad Sayeed, Suresh Wadkar",BollywoodDance,Henna,,0.0
Sari Duniya Ka Boj,Shabbir Kumar,BollywoodDance,Coolie,,0.0
Main Der Karta Nahin,"Lata Mangeshkar, Suresh Wadkar",BollywoodDance,Henna,,0.0
Rabba Ishq Na Hove,"Alka Yagnik, Kailash Kher, Sapna Mukherjee, Sonu Nigam",BollywoodSad,Andaaz,,0.0
Didi Tera Devar Deewana,"Lata Mangeshkar, S.P. Balasubrahmanyam",BollywoodDance,Hum Aapke Hain Koun,,0.0
Mehboob Mere Mehboob Mere,"Lata Mangeshkar, Mukesh",BollywoodRomantic,Pathar Ke Sanam,,0.0
Gunja Re Chandan,"Hemlata, Suresh Wadkar",BollywoodRomantic,Nadiya Ke Paar,,0.0
Dhadkane Saansein Jawani,"Anuradha Paudwal, Pankaj Udhas",BollywoodDance,Beta,,0.0
Jeeta Hoon Jiske Liye,"Alka Yagnik, Kumar Sanu",BollywoodRomantic,Dilwale,,0.0
Twinkle Twinkle,"Rana Mazumder, Shreya Ghoshal",BollywoodDance,The Dirty Picture,,0.0
Hum Pyar Karne Wale,"Adnan Sami, Anuradha Paudwal, Udit Narayan",BollywoodRomantic,Dil,,0.0
Saara Saara Din Tum Kaam Karoge,Kavita Krishnamurthy,BollywoodRomantic,Nigahen,,0.0
Na Jaa,Asees Kaur,BollywoodSad,Jia Aur Jia,,0.0
Saat Rang Mein Khel Rahi Hain,"Amit Kumar, Anuradha Paudwal",BollywoodDance,Aakhir Kyon,,0.0
Tune Bechain Itna Ziada Kiya,"Anuradha Paudwal, Mohammad Aziz",BollywoodRomantic,Nagina,,0.0
Yeh Kasoor Mera Hai,Sonu Kakkar,BollywoodRomanticSadSensual,Jism 2,,0.0
Son Of Sardaar,"Aaman Trikha, Himesh Reshammiya",BollywoodDance,Son of Sardaar,,0.0
Likhne Wale Ne Likh Dale,"Lata Mangeshkar, Suresh Wadkar",BollywoodDance,Arpan,,0.0
"Joote Do, Paise Lo","Lata Mangeshkar, S.P. Balasubrahmanyam",BollywoodDance,Hum Apke Hain Koun,,0.0
Diwani Tum Jawanon Ki,"Jolly Mukherjee, Mohammad Aziz, Sapna Mukherjee",BollywoodDance,Dayavan,,0.0
Po Po,"Aaman Trikha, Himesh Reshammiya, Vikas Bhalla",BollywoodDance,Son of Sardaar,,0.0
Gudiya Rani,Lata Mangeshkar,BollywoodDance,Lamhe,,0.0
Udte Badal Se Poochho,Alka Yagnik,Bollywood,Sangraam,,0.0
Prem Ratan Dhan Payo,Palak Muchhal,BollywoodDanceRomantic,Prem Ratan Dhan Payo,,0.0
Bhoot Aaya,Mika Singh,Bollywood,Nanu Ki Jaanu,,0.0
Suraiyya,"Shreya Ghoshal, Vishal Dadlani",BollywoodDance,Thugs of Hindostan,,0.0
Main Hoon Prem Rogi,Suresh Wadkar,BollywoodDance,Prem Rog,,0.0
Sun Le Meri Payal Ke Geet,Lata Mangeshkar,BollywoodDance,Sasural,,0.0
Mujhe Pyaar Hua,"Abhijeet, Alka Yagnik",BollywoodDance,Judaai,,0.0
Hello Hello,Rekha Bhardwaj,BollywoodDance,Pataakha,,0.0
Maa Sherawaliye,Sonu Nigam,Bollywood,Khiladiyon Ka Khiladi,,0.0
Mohabbat Hai Kya Cheez,"Lata Mangeshkar, Suresh Wadkar",BollywoodRomantic,Prem Rog,,0.0
O Priya Priya,"Anuradha Paudwal, Shabbir Kumar",BollywoodSad,Dil,,0.0
Dil Se Nikal Kar Dil Ko Gayee Hain,"Anuradha Paudwal, Suresh Wadkar",BollywoodDance,Nigahen,,0.0
Accident Ho Gaya,"Asha Bhosle, Prayag Raj, Shabbir Kumar",BollywoodDance,Coolie,,0.0
Har Subah Yaad Rakhna,"Lata Mangeshkar, Udit Narayan",BollywoodRomantic,Farz,,0.0
Mori Chham Chham Baje Payaliya,Lata Mangeshkar,BollywoodDance,Ghunghat,,0.0
Mujeh Naulakha Mangade,"Bappi Lahiri, Kishore Kumar",BollywoodDance,Sharaabi,,0.0
Maa Sheranwali,Shabbir Kumar,BollywoodDevotional,Coolie,,0.0
Jhanan Ghoongar Baje,Lata Mangeshkar,BollywoodDance,Ganga Jumna,,0.0
Bhanware Ne Khilaya Phool,"Lata Mangeshkar, Suresh Wadkar",BollywoodDance,Prem Rog,,0.0
20-20,"Anu Malik, Mamta Sharma, Shadaab",BollywoodDance,Welcome Back,,0.0
